Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03874075040221214,0.00018592616834212095,0.04269317165017128,0.25442200899124146,0.001152022392489016,0.2028966099023819,0.00030244875233620405,0.0016915862215682864,8.750470442464575e-05,0.11005033552646637,0.1160525381565094,-0.00010380608000559732,8.691541734151542e-05,0.02086113952100277,0.02047799341380596,0.07050492614507675,0.07391788810491562,-0.0004052010190207511,0.004376559052616358,-0.0002445593709126115,0.0001095626867027022,0.0007058850605972111,0.0005750115378759801,0.45281273126602173,0.45632511377334595,0.1432991474866867,0.14597758650779724,1.1865943633893039e-05,-1.3662278433912434e-05,0.18035317957401276,0.19807563722133636,0.19805578887462616,-0.0005305616650730371,0.04944092780351639,0.0487569198012352,0.01814144104719162,0.02141421101987362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.627597708255053e-06,-2.7278729248791933e-06,5.217967554926872e-06,9.559749742038548e-06,99.98528289794922,0.0050667524337768555,0.0026727914810180664
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425959937274456,0.00018590912804938853,0.0435967743396759,0.27081719040870667,0.0011096614180132747,0.19946777820587158,0.0002513043873477727,0.001725607318803668,8.137913391692564e-05,0.10714727640151978,0.11421588063240051,-0.00010735494288383052,7.913820445537567e-05,0.02422172762453556,0.023752007633447647,0.0775296613574028,0.0800846591591835,-0.00041517912177369,0.00462303776293993,-0.00024970833328552544,8.770923886913806e-05,0.0006459025316871703,0.0005787682603113353,0.4662250280380249,0.468941867351532,0.14067047834396362,0.14381709694862366,2.595886508061085e-05,-3.548562517607934e-06,0.18112701177597046,0.19970442354679108,0.19967009127140045,-0.00046924938214942813,0.049735210835933685,0.049549322575330734,0.013987880200147629,0.01806824468076229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.06752359494567e-06,-2.614222466945648e-06,5.8247242122888565e-06,9.522918844595551e-06,99.94530487060547,0.0015980005264282227,-0.0017441511154174805
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04454854130744934,0.00018593110144138336,0.044205017387866974,0.2659633159637451,0.0011192994425073266,0.1918911188840866,0.00024043428129516542,0.0017795248422771692,0.00011765214003389701,0.10481395572423935,0.11273312568664551,-0.00010363143519498408,7.028572872513905e-05,0.02620755136013031,0.025684209540486336,0.08162630349397659,0.08353301882743835,-0.0003751891781575978,0.004909147508442402,-0.00017628345813136548,0.00013341527665033937,0.0006299210363067687,0.000599557301029563,0.4658753573894501,0.4683697819709778,0.13574263453483582,0.13958464562892914,5.008920925320126e-05,1.4015734450367745e-05,0.17934074997901917,0.19794724881649017,0.19791071116924286,-0.0003839803102891892,0.04976026713848114,0.05001867190003395,0.01002197340130806,0.015113890171051025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.399307262152433e-06,-2.0423904061317444e-06,6.995862349867821e-06,8.629984222352505e-06,99.91482543945312,-0.007615923881530762,-0.006853938102722168
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04507799074053764,0.00018608113168738782,0.044278763234615326,0.21939398348331451,0.0011084454599767923,0.18158794939517975,0.0002446972066536546,0.001961680594831705,0.00013002814375795424,0.10465595871210098,0.11300406605005264,-0.00013193291670177132,5.389921716414392e-05,0.027189340442419052,0.02670217677950859,0.0855514258146286,0.08718614280223846,-0.000344424246577546,0.0051431297324597836,-0.00014274600835051388,0.00016795170085970312,0.0006113848648965359,0.0005495332297869027,0.4068945348262787,0.4097664952278137,0.1285644769668579,0.13247957825660706,6.057486098143272e-05,2.7123987820232287e-05,0.17488588392734528,0.19341203570365906,0.19339178502559662,-0.00030177156440913677,0.049072910100221634,0.04907187074422836,0.007045270875096321,0.011681283824145794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.008392225950956e-06,-6.652262527495623e-07,7.297145202755928e-06,6.637594196945429e-06,99.8941650390625,-0.002459406852722168,-0.0026868581771850586
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0393780842423439,0.00018619724141899496,0.044077321887016296,0.1690446138381958,0.0010346620110794902,0.170318141579628,0.00020519363170024008,0.0019238191889598966,0.0001450539566576481,0.10603274405002594,0.1141645684838295,-0.00014653278049081564,3.991716221207753e-05,0.027637548744678497,0.027327241376042366,0.0869314894080162,0.09005212038755417,-0.00032437071786262095,0.005228227935731411,-0.00017836931510828435,0.00014675300917588174,0.0006184224039316177,0.0005742838839069009,0.3367079198360443,0.34078848361968994,0.12428256124258041,0.12798841297626495,4.05643877456896e-05,1.7967820440389914e-06,0.16982215642929077,0.18768426775932312,0.18767915666103363,-0.00023607045295648277,0.0480358749628067,0.04796963185071945,0.004366457927972078,0.008877699263393879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.119685273617506e-06,8.565257303416729e-08,5.888519808650017e-06,4.547735443338752e-06,99.929931640625,0.001198887825012207,0.0012394189834594727
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030776100233197212,0.00018630147678777575,0.042758263647556305,0.11639406532049179,0.0010430996771901846,0.1549532413482666,0.0001418857427779585,0.0018085751216858625,0.00014779801131226122,0.10541275143623352,0.11297520995140076,-0.00017118256073445082,4.0944745705928653e-05,0.026513777673244476,0.026425622403621674,0.0831286683678627,0.08816772699356079,-0.0003245511616114527,0.005180051550269127,-0.00018034402455668896,0.00017268578812945634,0.0005941404961049557,0.0005398996290750802,0.25939038395881653,0.26367005705833435,0.1135173812508583,0.1164613738656044,5.61361011932604e-05,-1.0644495887390804e-05,0.16429777443408966,0.18158622086048126,0.18160611391067505,-0.0002413731417618692,0.04647216200828552,0.046188365668058395,0.004140210337936878,0.007973190397024155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.033770766109228e-06,5.296897143125534e-07,5.300389602780342e-06,2.046930603682995e-06,99.9341049194336,-0.0009530782699584961,-6.079673767089844e-06
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023528993129730225,0.00018633488798514009,0.04054713249206543,0.08224297314882278,0.0012663118541240692,0.14739888906478882,0.000311943149426952,0.0018006529426202178,0.00014988759357947856,0.10016459226608276,0.10760170966386795,-0.00013393980043474585,6.254069739952683e-05,0.02311624214053154,0.02313467115163803,0.07221847772598267,0.07862050831317902,-0.00032940239179879427,0.004606877453625202,-0.0002246582880616188,0.00019401770259719342,0.0005821505910716951,0.0005749117699451745,0.20349442958831787,0.20728044211864471,0.10103347897529602,0.10309123992919922,0.00010279402340529487,-8.015632374736015e-06,0.15383996069431305,0.17081743478775024,0.17085812985897064,-0.00030409780447371304,0.04602620005607605,0.046312395483255386,0.007160513196140528,0.011203888803720474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.21677565202117e-06,-1.373904524371028e-06,2.9869843274354935e-06,-7.744820322841406e-07,99.93268585205078,-0.0028351545333862305,-0.0012339353561401367
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019044671207666397,0.00018640443158801645,0.038704968988895416,0.06294763833284378,0.0016740683931857347,0.15371821820735931,0.0004909966955892742,0.0015276750782504678,0.00015435600653290749,0.09060916304588318,0.09944163262844086,-0.00013191682228352875,7.45033539715223e-05,0.01960892416536808,0.019642574712634087,0.06108643859624863,0.06961385905742645,-0.0003630502615123987,0.004026034381240606,-0.00022376154083758593,0.0003071449464187026,0.0005986701580695808,0.0005853712791576982,0.1738480180501938,0.17786741256713867,0.09438000619411469,0.09673887491226196,0.00011482521949801594,-3.326922524138354e-05,0.14478859305381775,0.1627228856086731,0.16276933252811432,-0.00038239892455749214,0.04480002075433731,0.045544687658548355,0.01418088935315609,0.018428849056363106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.265429642051458e-06,-2.203218173235655e-06,4.6540517359972e-06,-2.101762220263481e-06,99.98204803466797,0.004102110862731934,0.005527138710021973
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01631169021129608,0.00018646281387191266,0.03680478036403656,0.05155440792441368,0.0014685947680845857,0.168288916349411,0.024377480149269104,0.0014826803235337138,0.00015025825996417552,0.07686930149793625,0.08625136315822601,-0.00012885731121059507,7.744007598375902e-05,0.016378115862607956,0.016482669860124588,0.05237007141113281,0.061952218413352966,-0.0003584921360015869,0.003363681025803089,-0.00019969779532402754,0.00040065718349069357,0.0006013155798427761,0.000607148976996541,0.15605133771896362,0.1590990275144577,0.0920204147696495,0.09393733739852905,0.0013880591141059995,0.001240281155332923,0.1377578228712082,0.1565558761358261,0.15660639107227325,-0.00026595217059366405,0.042914196848869324,0.04412733390927315,0.02081659622490406,0.025987038388848305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.508970495313406e-06,-1.9293511286377907e-06,6.295507773756981e-06,-2.890417817980051e-06,100.02668762207031,0.0013312101364135742,0.004592299461364746
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014322588220238686,0.0001864562218543142,0.03546920418739319,0.045737091451883316,0.0015343184350058436,0.18756867945194244,0.05488670989871025,0.0014443681575357914,0.00014723146159667522,0.061315346509218216,0.07098157703876495,-0.00015609902038704604,4.972093302058056e-05,0.013944773934781551,0.014027152210474014,0.04748513549566269,0.058615751564502716,-0.0003547349479049444,0.0030748757999390364,-0.00026692094979807734,0.000559937790967524,0.0006103147752583027,0.0006426748004741967,0.1465609222650528,0.1485649049282074,0.08982767909765244,0.09157048165798187,0.0030734653118997812,0.0029356726445257664,0.1305711269378662,0.1533087193965912,0.1533663421869278,-0.00018617954629007727,0.04065445438027382,0.0420033261179924,0.02535988576710224,0.031898826360702515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.693597581237555e-06,-5.104957381263375e-07,7.201218977570534e-06,-3.632463631220162e-06,100.00140380859375,0.0007745027542114258,0.004207730293273926
