Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007096612825989723,0.00018771819304674864,0.0019247484160587192,0.029878171160817146,0.039653681218624115,-4.4867807446280494e-05,0.0003441987792029977,0.016897471621632576,-9.736685024108738e-05,0.0655035525560379,0.05794272944331169,1.0095714060298633e-05,0.00017196587577927858,0.01839999295771122,0.016469920054078102,0.06902418285608292,0.06340831518173218,0.03371734172105789,0.01081212516874075,0.00041390027035959065,-0.00010163415572606027,0.0006890107179060578,0.00147779390681535,0.06816311925649643,0.056557685136795044,-4.549466029857285e-05,-0.000274514255579561,0.0001184450084110722,-0.00013997286441735923,0.11961039900779724,0.11665333807468414,0.11682046949863434,0.001782553386874497,0.02029740810394287,0.025252118706703186,1.7819516870076768e-05,0.0001255563838640228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.599278327077627e-06,-2.738379407674074e-06,3.2472889870405197e-06,-3.620050847530365e-06,100.09255981445312,-0.0035778284072875977,0.0037690401077270508
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007389071397483349,0.0001874388981377706,0.002746093552559614,0.0440899133682251,0.056844212114810944,0.00010656375525286421,0.0003156577004119754,0.016383251175284386,-9.381836571265012e-05,0.06767876446247101,0.061659738421440125,-4.9769700126489624e-05,0.0001418112951796502,0.019437143579125404,0.017484253272414207,0.09189765155315399,0.08994448930025101,0.028640400618314743,0.011586287058889866,0.00029551712214015424,-0.00015814322978258133,0.00044369720853865147,0.0011840513907372952,0.09849416464567184,0.09043721109628677,-0.00011653892579488456,-0.000415433052694425,0.00010511025902815163,-0.00019616812642198056,0.1289380043745041,0.13500866293907166,0.1351405829191208,0.001591850072145462,0.026570241898298264,0.03175443783402443,0.00039520274731330574,0.0003580240299925208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.255627911537886e-06,-2.270942786708474e-06,1.7352867871522903e-06,-2.1360028767958283e-06,100.13264465332031,0.002542853355407715,0.00976264476776123
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007820343598723412,0.00018698343774303794,0.0070283301174640656,0.07368087023496628,0.06644944101572037,0.07418684661388397,0.0005465243593789637,0.016176434233784676,-9.953407425200567e-05,0.06590653955936432,0.0614183284342289,-5.058658280177042e-05,0.00013657324598170817,0.020601052790880203,0.0186472088098526,0.10404673218727112,0.10835836082696915,0.010759892873466015,0.012198830023407936,0.0002859744126908481,-0.0002321423962712288,0.0003598685434553772,0.000991275766864419,0.17026962339878082,0.16431693732738495,0.0020380725618451834,0.0020086904987692833,2.4400800612056628e-05,-0.0002876719809137285,0.14143157005310059,0.15619558095932007,0.1563020795583725,0.0011955599766224623,0.032592080533504486,0.037758611142635345,0.0005357075715437531,0.0003377441316843033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.731991793960333e-06,-6.561458576470613e-07,4.671281203627586e-06,3.6338751669973135e-06,100.17585754394531,0.01508784294128418,0.0182686448097229
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008953300304710865,0.00018645836098585278,0.01382227148860693,0.10232362151145935,0.044627342373132706,0.14333638548851013,0.00026623354642651975,0.015657631680369377,-9.950460662366822e-05,0.05370698124170303,0.05306379869580269,-6.020468572387472e-05,0.00017072790069505572,0.02092737704515457,0.018988177180290222,0.1092885285615921,0.11744624376296997,0.0010768499923869967,0.010942312888801098,0.0001429891271982342,-0.00015603798965457827,0.00017749845574144274,0.000737254973500967,0.2346024513244629,0.2278212159872055,0.029038431122899055,0.029603295028209686,2.1623223801725544e-05,-0.0002776214387267828,0.15327273309230804,0.17502251267433167,0.17512300610542297,0.0009489599033258855,0.03567979112267494,0.03942567855119705,0.00021771919273305684,0.0002913562348112464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.532455932348967e-06,-2.009444870054722e-06,4.76115383207798e-06,5.632289685308933e-06,100.12027740478516,0.0076035261154174805,0.011726021766662598
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010321790352463722,0.00018618704052641988,0.01881113462150097,0.1175975352525711,0.031087690964341164,0.18192557990550995,0.00018541919416747987,0.01483106892555952,-6.49119756417349e-05,0.04293668270111084,0.046233464032411575,-4.754108522320166e-05,0.00017598741396795958,0.020839447155594826,0.018740199506282806,0.1136103942990303,0.12310227751731873,0.0003286507853772491,0.01004062034189701,0.00016448255337309092,-0.0002409436128800735,0.00012046553456457332,0.0006222656229510903,0.2713356018066406,0.2638736069202423,0.046086110174655914,0.04704216495156288,6.366833986248821e-05,-0.00022466391965281218,0.1612791270017624,0.18599098920822144,0.18608908355236053,0.0006866970798000693,0.03676711395382881,0.03980236127972603,4.7562232794007286e-05,0.00020802000653930008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7755158953368664e-06,-2.7950445655733347e-06,8.342089131474495e-06,6.43121893517673e-06,100.0884017944336,0.004151701927185059,0.008332133293151855
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011690262705087662,0.0001859349722508341,0.022688966244459152,0.12143319845199585,0.02558206021785736,0.20316477119922638,0.00018065796757582575,0.01405057031661272,-4.0379149140790105e-05,0.025273654609918594,0.03236950933933258,-0.00012216907634865493,0.00014186077169142663,0.021565107628703117,0.019648687914013863,0.11905650049448013,0.12927265465259552,0.00019936711760237813,0.009380903095006943,8.981253631645814e-05,-0.00017082590784411877,3.334269058541395e-05,0.0005534666124731302,0.2865762710571289,0.2803599238395691,0.05687066912651062,0.05787767097353935,0.00015794739010743797,-0.00011491388431750238,0.1698836088180542,0.1969687044620514,0.1970626413822174,0.00032118114177137613,0.03718675300478935,0.040133778005838394,-0.00012329447781667113,0.0003155980375595391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.303102519363165e-06,-4.601053660735488e-06,5.473615601658821e-06,6.656482582911849e-06,100.08895874023438,0.011044621467590332,0.01703101396560669
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013155522756278515,0.00018581630138214678,0.02495800517499447,0.11708758026361465,0.02075391262769699,0.21314047276973724,0.00016260014672297984,0.01270228624343872,-1.7735193978296593e-05,0.008846635930240154,0.018032647669315338,0.00028078275499865413,0.0005425920244306326,0.02096652239561081,0.018937278538942337,0.12142031639814377,0.1326293796300888,0.00014284880307968706,0.008596907369792461,1.6509256965946406e-05,-8.401233935728669e-05,-3.4350381611147895e-05,0.0004980743397027254,0.2817322909832001,0.27760687470436096,0.06395725905895233,0.06565015017986298,0.00012073978723492473,-0.000158708993694745,0.17307670414447784,0.20390206575393677,0.20399200916290283,0.00015074046677909791,0.03552676737308502,0.03839688003063202,-0.000132287634187378,0.00035369672696106136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.987407010048628e-06,-3.792170900851488e-06,6.449641659855843e-06,4.701694706454873e-06,100.13175964355469,0.008481383323669434,0.019954204559326172
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014179904013872147,0.00018577095761429518,0.02664080075919628,0.1086563989520073,0.01635410077869892,0.21625472605228424,0.00030918465927243233,0.012056945823132992,4.924239692627452e-05,0.0015498808352276683,0.011072945781052113,-4.485291356104426e-05,0.00011995814566034824,0.020022086799144745,0.017917336896061897,0.11895225197076797,0.1302553117275238,0.00013977500202599913,0.008006288670003414,1.4724693755852059e-05,-3.076572102145292e-05,-4.469737541512586e-05,0.00047363914200104773,0.26445329189300537,0.26157692074775696,0.07000023871660233,0.07206498086452484,0.00010141119128093123,-0.0001417884195689112,0.17659935355186462,0.21097160875797272,0.21105916798114777,-3.3802389225456864e-05,0.03447259962558746,0.0371478907763958,-0.00011567462206585333,0.0006474522524513304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.32990850135684e-06,-1.683307345956564e-06,6.378861144185066e-06,2.94210622087121e-06,100.02911376953125,0.002843618392944336,0.01092541217803955
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014598126523196697,0.00018573793931864202,0.028113383799791336,0.101202592253685,0.01396912895143032,0.22067224979400635,0.00033320471993647516,0.01134421955794096,4.561910463962704e-05,0.0008164134342223406,0.009374754503369331,-3.46223714586813e-05,0.00012874178355559707,0.019023718312382698,0.016863109543919563,0.11502282321453094,0.1266028732061386,0.00010378064325777814,0.007359557319432497,-3.274146365583874e-05,1.6384534319513477e-05,-6.68738066451624e-05,0.00040580795030109584,0.25130999088287354,0.24858024716377258,0.07531149685382843,0.07698632031679153,5.804523971164599e-05,-0.0001540645898785442,0.17915956676006317,0.2173120081424713,0.21739698946475983,-0.00017456215573474765,0.033349841833114624,0.03579946979880333,-0.0002442323020659387,0.0007568315486423671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.482653018087149e-06,1.6938429325819016e-07,8.604256436228752e-06,2.5593326427042484e-06,100.06864929199219,0.007538914680480957,0.016271233558654785
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014563925564289093,0.00018570500833448023,0.02843562886118889,0.09426845610141754,0.015725934877991676,0.21627049148082733,0.0003709368465933949,0.01023936364799738,8.515732042724267e-05,0.00034148007398471236,0.00893459003418684,1.4220056982594542e-05,0.0001126360148191452,0.018113963305950165,0.016015607863664627,0.11147039383649826,0.12318845838308334,0.00012923272151965648,0.006883126683533192,-6.315085920505226e-05,6.0830527218058705e-05,-4.007987809018232e-05,0.0004060055362060666,0.23405730724334717,0.2319250851869583,0.07741747796535492,0.07917314022779465,1.6051380953285843e-05,-0.00016805142513476312,0.18292897939682007,0.2215454876422882,0.22163620591163635,-0.00027965125627815723,0.03405280411243439,0.03657666966319084,-0.00021486628975253552,0.0009503320325165987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.295922841876745e-06,6.077752914279699e-07,8.094357326626778e-06,2.9177172109484673e-06,100.08274841308594,0.007620692253112793,0.014736294746398926
