Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019237613305449486,0.00018523259495850652,0.030298342928290367,0.18703119456768036,0.02833518199622631,0.20496101677417755,0.0006148360553197563,0.007472795434296131,0.0012736928183585405,2.130895882146433e-05,0.0037006097845733166,0.009085419587790966,0.006891826167702675,0.016747992485761642,0.014429104514420033,0.11954528838396072,0.12964744865894318,2.9210765205789357e-05,0.0072805858217179775,-2.8457083317334764e-05,4.977803837391548e-05,-0.00033349133445881307,-0.00010359766019973904,0.3111168146133423,0.301693320274353,0.06271851807832718,0.06675341725349426,2.8790384021704085e-05,-1.093447190214647e-05,0.2384238839149475,0.2915440499782562,0.29154273867607117,-0.000949041685089469,0.0273135956376791,0.031160037964582443,-5.5689699365757406e-05,0.00033371246536262333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.163675036281347e-06,-2.030516043305397e-06,2.3453030735254288e-06,6.48191780783236e-06,99.97908020019531,0.0018006563186645508,0.007389187812805176
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019794151186943054,0.00018525357882026583,0.03067103400826454,0.1399843841791153,0.031725868582725525,0.17197851836681366,0.0005603395402431488,0.007499330677092075,0.0011693744454532862,-0.0003967604134231806,0.00068864063359797,0.013185813091695309,0.012328233569860458,0.016869094222784042,0.014469807036221027,0.12639494240283966,0.13705092668533325,-3.964988354709931e-05,0.00725408922880888,-7.24131241440773e-05,-1.9942708604503423e-05,-0.0003768187016248703,-0.00014219002332538366,0.233864426612854,0.2279817759990692,0.04712714999914169,0.04959571734070778,4.302114120946499e-06,-4.8347414121963084e-05,0.23553672432899475,0.2917241156101227,0.2917535901069641,-0.0009646241087466478,0.02666393108665943,0.030220260843634605,3.072690378758125e-05,0.0002889571478590369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.369497325271368e-06,-1.95662141777575e-06,2.2149179130792618e-06,4.5318156480789185e-06,100.01724243164062,0.008563876152038574,0.01198720932006836
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019372690469026566,0.00018528079090174288,0.028615551069378853,0.10094878822565079,0.04021560773253441,0.12720443308353424,0.004611805081367493,0.007311859168112278,0.0009872036753222346,-0.0004284790193196386,0.0007014881120994687,0.03265044838190079,0.0314958319067955,0.016349155455827713,0.013954401016235352,0.1247321143746376,0.13478480279445648,-5.696086373063736e-05,0.007245691958814859,-3.4470594982849434e-05,-4.241365968482569e-05,-0.0003607321414165199,-0.00015141161566134542,0.16230683028697968,0.15870538353919983,0.028295336291193962,0.02941296063363552,-6.736665909556905e-06,-7.711022772127762e-05,0.23097796738147736,0.2898777425289154,0.2899357080459595,-0.0009477648418396711,0.025088099762797356,0.028688661754131317,4.4871085265185684e-05,0.0002720514894463122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.645626854151487e-06,-3.0355877242982388e-06,1.4363322407007217e-06,7.21978722140193e-07,100.03116607666016,0.0071173906326293945,0.011806726455688477
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01786448433995247,0.00018538474978413433,0.024267785251140594,0.08221666514873505,0.046609245240688324,0.09282920509576797,0.019571669399738312,0.0077554648742079735,0.0010723659070208669,-0.00037304253783077,0.000579458603169769,0.05230817198753357,0.05104829743504524,0.015422794036567211,0.013070526532828808,0.10761618614196777,0.1144876778125763,3.0182916816556826e-05,0.007411907892674208,-0.00011339191405568272,-6.070394010748714e-05,-0.0003121820918750018,-0.00010265843593515456,0.1127607598900795,0.10917994379997253,0.016209915280342102,0.016887905076146126,-3.7731231259385822e-06,-9.090513049159199e-05,0.22675836086273193,0.28458449244499207,0.2846643328666687,-0.000774713174905628,0.023307330906391144,0.026591286063194275,8.463989797746763e-05,0.0002058200043393299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.812784027308226e-06,-3.847992047667503e-06,2.7727801352739334e-06,-1.0610383469611406e-06,100.03215789794922,0.006180763244628906,0.011919617652893066
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016407005488872528,0.00018540804740041494,0.019873857498168945,0.07362797856330872,0.052732549607753754,0.07567491382360458,0.03739172965288162,0.008382301777601242,0.0011915367795154452,-0.00040255277417600155,0.0004677809774875641,0.06123913824558258,0.05981132388114929,0.014330987818539143,0.011967189610004425,0.08789166808128357,0.09125515818595886,8.549394260626286e-05,0.007599720731377602,-0.00015368346066679806,-0.0001029949271469377,-0.00029768035165034235,-6.899984873598441e-05,0.08718249946832657,0.08246888965368271,0.008098538964986801,0.008459502831101418,-7.4811277954722755e-06,-0.00011565000022528693,0.22290228307247162,0.27793964743614197,0.2780311703681946,-0.0006120767211541533,0.021251507103443146,0.024147605523467064,9.046446211868897e-05,0.00010081449727294967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.134199116379023e-06,-3.8694561226293445e-06,4.452420398592949e-06,-2.0643201423808932e-06,100.05979919433594,0.004922151565551758,0.010867416858673096
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015258834697306156,0.00018545832426752895,0.016110673546791077,0.06895557045936584,0.0578865185379982,0.06125248596072197,0.04646340757608414,0.008848674595355988,0.0011055510258302093,-0.00046653716708533466,0.0003899993025697768,0.06655646115541458,0.06629280745983124,0.013378734700381756,0.011066131293773651,0.07653822749853134,0.07783833891153336,0.0001491448492743075,0.007815234363079071,-0.0001538205542601645,-9.745974239194766e-05,-0.00028367378399707377,-4.981683741789311e-05,0.07196599990129471,0.06609369814395905,0.0032022709492594004,0.00309047126211226,-7.28860504750628e-06,-0.00013844460772816092,0.22054257988929749,0.2708529531955719,0.270942747592926,-0.00044807669473811984,0.019332649186253548,0.021974025294184685,0.00011286269727861509,1.0885987649089657e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.100962541997433e-06,-3.549808752723038e-06,4.5888591557741165e-06,-3.0479859560728073e-06,100.0567626953125,0.004684805870056152,0.0095367431640625
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014146064408123493,0.00018547970103099942,0.013387198559939861,0.06569860130548477,0.062031980603933334,0.052178774029016495,0.05169697105884552,0.00946774147450924,0.0008898918167687953,-0.0004684469022322446,0.00036625994835048914,0.06762596219778061,0.06833972781896591,0.012557381764054298,0.010267181321978569,0.06793832033872604,0.06784233450889587,0.0002108493645209819,0.008143098093569279,-0.00016160849190782756,-0.00010644036956364289,-0.00028869754169136286,-3.309072781121358e-05,0.06382779777050018,0.056840572506189346,0.0006960217142477632,0.0003105357172898948,2.2320448351820232e-06,-0.0001444700319552794,0.21761943399906158,0.26323187351226807,0.2633318603038788,-0.00019438486197032034,0.017801878973841667,0.020313307642936707,0.0001277221308555454,2.2629275520102965e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.414294380694628e-06,-3.378125256858766e-06,3.066379576921463e-06,-3.3357355277985334e-06,100.04261016845703,0.003209233283996582,0.00731968879699707
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013317661359906197,0.00018556050781626254,0.011595207266509533,0.06415951997041702,0.06480338424444199,0.04666844382882118,0.053414180874824524,0.009990491904318333,0.0007829843671061099,-0.0004962226958014071,0.00031174079049378633,0.06542663276195526,0.06768188625574112,0.011828809976577759,0.00957068894058466,0.0627654492855072,0.06175180897116661,0.0002915230579674244,0.008427190594375134,-0.00014743689098395407,-9.67736923485063e-05,-0.00028556116740219295,-2.2115576939540915e-05,0.05931904911994934,0.05166041478514671,0.00043577022734098136,-0.0001142373657785356,4.126876774535049e-06,-0.00016082852380350232,0.21425490081310272,0.25506505370140076,0.25516578555107117,7.818912854418159e-05,0.016793156042695045,0.01908262073993683,0.00014063548587728292,3.1345280149253085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.76400600746274e-06,-3.1597010092809796e-06,2.330401912331581e-06,-3.2428797567263246e-06,100.05215454101562,0.004561305046081543,0.008577227592468262
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012504560872912407,0.00018561531032901257,0.010489805601537228,0.06331208348274231,0.0662836953997612,0.04792487248778343,0.050574611872434616,0.01040645595639944,0.0008441910031251609,-0.0005101248389109969,0.00026451601297594607,0.05870382860302925,0.06165866553783417,0.011112252250313759,0.00887362565845251,0.05963843688368797,0.058571990579366684,0.00043039530282840133,0.008657965809106827,-0.0001419604232069105,-7.293809176189825e-05,-0.0002850458840839565,-2.7911979486816563e-05,0.06048475205898285,0.05282766744494438,0.00039064267184585333,-0.0001474979508202523,-3.8638711430394324e-07,-0.00016467540990561247,0.21001940965652466,0.2470301240682602,0.24713842570781708,0.0003652825835160911,0.015916749835014343,0.01801292598247528,0.00011956762318732217,5.1046405133092776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.209760274738073e-06,-2.9072834877297282e-06,1.6705598682165146e-06,-2.7056667022407055e-06,100.06822204589844,0.0037385225296020508,0.00867772102355957
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011813309043645859,0.00018576890579424798,0.009550525806844234,0.0632731020450592,0.06506086140871048,0.05962056294083595,0.03942586109042168,0.010637679137289524,0.0006792049389332533,-0.000553102174308151,0.00027935876278206706,0.04589349776506424,0.04946405068039894,0.010661672800779343,0.008444162085652351,0.06457481533288956,0.06366931647062302,0.0006337143713608384,0.00874282419681549,-0.0001219588884850964,-2.4489947463735007e-05,-0.0002851194003596902,-3.13803757308051e-05,0.0765242949128151,0.06888391077518463,0.000305963825667277,-0.00017152578220702708,5.266517291602213e-06,-0.0001652571518206969,0.20486216247081757,0.24177975952625275,0.2418857365846634,0.0005076160887256265,0.015333335846662521,0.017196957021951675,0.00013935934111941606,4.803279443876818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.242589395493269e-06,-2.2917811293154955e-06,2.6582274585962296e-06,-1.999374944716692e-06,100.07254028320312,0.0024949312210083008,0.008528351783752441
