Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:00:09.166,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0290374755859375,0.00018322467803955078,0.00884246826171875,0.08038330078125,0.036590576171875,0.1307373046875,0.0034351348876953125,0.00568389892578125,6.54458999633789e-05,4.214048385620117e-05,-0.00020563602447509766,0.01099395751953125,0.01026153564453125,0.0200653076171875,0.0191497802734375,0.109130859375,0.10797119140625,0.01186370849609375,0.0168304443359375,0.00024628639221191406,-0.00019347667694091797,6.699562072753906e-05,0.00025844573974609375,0.1446533203125,0.1396484375,0.0120391845703125,0.01035308837890625,-0.00018215179443359375,-0.00011658668518066406,0.623046875,0.53076171875,0.53076171875,0.0017223358154296875,0.042877197265625,0.042816162109375,1.817941665649414e-05,-0.00025081634521484375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.67572021484375e-06,3.5762786865234375e-07,2.09808349609375e-05,3.814697265625e-06,100.125,-0.0283203125,-0.0205078125
00:00:00:10.183,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034149169921875,0.00018310546875,0.01548004150390625,0.10162353515625,0.0212554931640625,0.1746826171875,0.002410888671875,0.004329681396484375,1.8477439880371094e-05,-1.8894672393798828e-05,-0.0003540515899658203,0.001583099365234375,0.00048470497131347656,0.0196533203125,0.018585205078125,0.10760498046875,0.10986328125,0.0025043487548828125,0.01491546630859375,0.000225067138671875,-0.0001684427261352539,-1.2040138244628906e-05,7.611513137817383e-05,0.21484375,0.2119140625,0.040283203125,0.0391845703125,-0.0001785755157470703,-0.00012087821960449219,0.6298828125,0.53857421875,0.5390625,0.0013380050659179688,0.045074462890625,0.045501708984375,-6.210803985595703e-05,-0.00010132789611816406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.245208740234375e-06,9.5367431640625e-07,5.7220458984375e-06,3.2186508178710938e-06,100.125,-0.03271484375,-0.01611328125
00:00:00:12.200,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04132080078125,0.00018274784088134766,0.0214996337890625,0.13427734375,0.0098114013671875,0.2037353515625,0.0029926300048828125,0.004512786865234375,4.4405460357666016e-05,0.006153106689453125,0.00579071044921875,4.4345855712890625e-05,2.562999725341797e-06,0.0188446044921875,0.01763916015625,0.10357666015625,0.10821533203125,0.0006575584411621094,0.0137481689453125,0.0001361370086669922,-8.302927017211914e-05,5.7816505432128906e-05,8.893013000488281e-05,0.285400390625,0.281982421875,0.06744384765625,0.0654296875,-0.00019073486328125,-0.0001404285430908203,0.6474609375,0.54931640625,0.54931640625,0.000957489013671875,0.046722412109375,0.04669189453125,-9.626150131225586e-05,-0.00014650821685791016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.337860107421875e-06,2.384185791015625e-07,3.814697265625e-06,6.794929504394531e-06,100.1875,-0.0087890625,-0.0029296875
00:00:00:13.216,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043792724609375,0.00018274784088134766,0.0259552001953125,0.139892578125,0.001979827880859375,0.192138671875,0.0005335807800292969,0.00371551513671875,6.210803985595703e-05,0.059722900390625,0.05731201171875,7.939338684082031e-05,8.45193862915039e-05,0.0196685791015625,0.0185699462890625,0.10064697265625,0.10821533203125,0.0005321502685546875,0.01284027099609375,0.00018846988677978516,-0.0001647472381591797,2.8252601623535156e-05,-1.2218952178955078e-05,0.314453125,0.312255859375,0.080322265625,0.0782470703125,-0.0002053976058959961,-0.00010865926742553711,0.650390625,0.548828125,0.54931640625,0.0008997917175292969,0.050506591796875,0.050262451171875,-0.0004448890686035156,-0.0002484321594238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,-1.0728836059570312e-06,-3.814697265625e-06,8.940696716308594e-06,100.125,0.0029296875,-0.00146484375
00:00:00:14.233,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048309326171875,0.0001825094223022461,0.0282440185546875,0.14599609375,0.0024738311767578125,0.166748046875,0.00032901763916015625,0.002895355224609375,9.173154830932617e-05,0.07720947265625,0.0765380859375,2.47955322265625e-05,4.1484832763671875e-05,0.022796630859375,0.0218353271484375,0.10760498046875,0.11517333984375,0.0004935264587402344,0.01322174072265625,4.869699478149414e-05,-0.0001842975616455078,2.4259090423583984e-05,-1.7523765563964844e-05,0.327880859375,0.326904296875,0.0716552734375,0.07012939453125,-0.0003116130828857422,-0.0001952648162841797,0.6513671875,0.5537109375,0.5537109375,0.0008406639099121094,0.0506591796875,0.050811767578125,-0.0004954338073730469,-0.0002758502960205078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.430511474609375e-06,2.384185791015625e-07,0.0,7.748603820800781e-06,100.25,0.00537109375,-0.00244140625
00:00:00:14.250,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04571533203125,0.0001825094223022461,0.029876708984375,0.1197509765625,0.00688934326171875,0.135498046875,0.0005803108215332031,0.0024051666259765625,0.000186920166015625,0.07220458984375,0.07318115234375,-3.045797348022461e-05,4.3332576751708984e-05,0.0238800048828125,0.0228271484375,0.10491943359375,0.11328125,0.0005326271057128906,0.0127410888671875,0.00011521577835083008,-0.0004229545593261719,-2.9206275939941406e-06,-1.9848346710205078e-05,0.2470703125,0.24853515625,0.042144775390625,0.03973388671875,-0.00019311904907226562,-9.888410568237305e-05,0.6494140625,0.5654296875,0.5654296875,0.0003075599670410156,0.05548095703125,0.055267333984375,-1.0251998901367188e-05,-0.00012052059173583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76837158203125e-07,-7.152557373046875e-07,-7.62939453125e-06,0.0,100.1875,-0.00927734375,-0.0029296875
00:00:00:16.266,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04840087890625,0.0001823902130126953,0.0287933349609375,0.14208984375,0.0124053955078125,0.139892578125,0.000499725341796875,0.0030670166015625,0.00018084049224853516,0.046600341796875,0.0479736328125,3.3020973205566406e-05,0.00013303756713867188,0.0272216796875,0.0262298583984375,0.1138916015625,0.12060546875,0.000591278076171875,0.01377105712890625,0.0002548694610595703,-0.0003600120544433594,6.085634231567383e-05,8.821487426757812e-05,0.25341796875,0.25341796875,0.0272674560546875,0.0252685546875,-0.00011014938354492188,2.8073787689208984e-05,0.65673828125,0.56982421875,0.5703125,0.0007534027099609375,0.0506591796875,0.0494384765625,5.078315734863281e-05,-0.0003020763397216797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5762786865234375e-07,-7.62939453125e-06,7.3909759521484375e-06,100.0625,-0.03076171875,-0.01806640625
00:00:00:16.283,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042236328125,0.0001823902130126953,0.0261077880859375,0.11688232421875,0.041259765625,0.107177734375,0.0006346702575683594,0.0025634765625,0.00022411346435546875,0.0033397674560546875,0.004154205322265625,0.0005064010620117188,0.00019407272338867188,0.028167724609375,0.02740478515625,0.123779296875,0.1265869140625,0.0008912086486816406,0.013031005859375,0.0001024007797241211,-0.0003197193145751953,-1.9848346710205078e-05,0.0,0.192626953125,0.192626953125,0.0026264190673828125,0.0023651123046875,-0.00013697147369384766,-2.3186206817626953e-05,0.6845703125,0.5927734375,0.5927734375,0.0007500648498535156,0.041839599609375,0.03985595703125,-1.996755599975586e-05,-0.0003674030303955078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.86102294921875e-06,-1.0728836059570312e-06,-3.814697265625e-06,3.933906555175781e-06,100.25,-0.0234375,-0.00927734375
00:00:00:18.300,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037628173828125,0.0001823902130126953,0.0220489501953125,0.10302734375,0.06439208984375,0.0865478515625,0.001247406005859375,0.0031070709228515625,0.0001513957977294922,4.458427429199219e-05,0.0004553794860839844,0.0499267578125,0.0465087890625,0.02587890625,0.0247802734375,0.12188720703125,0.1221923828125,0.005474090576171875,0.01534271240234375,-2.092123031616211e-05,-4.6372413635253906e-05,4.011392593383789e-05,8.118152618408203e-05,0.1546630859375,0.1536865234375,0.0005388259887695312,0.0011768341064453125,-0.00021517276763916016,-6.711483001708984e-05,0.703125,0.60107421875,0.6015625,0.0009703636169433594,0.03729248046875,0.034423828125,-9.322166442871094e-05,-0.00035762786865234375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.291534423828125e-06,-8.344650268554688e-07,5.7220458984375e-06,-8.344650268554688e-07,100.1875,-0.00927734375,-0.02099609375
00:00:00:18.316,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036285400390625,0.0001823902130126953,0.0185089111328125,0.09228515625,0.087890625,0.052001953125,0.019195556640625,0.00244140625,0.00021636486053466797,0.00382232666015625,0.006458282470703125,0.07501220703125,0.06805419921875,0.02423095703125,0.023284912109375,0.11663818359375,0.11444091796875,0.01116180419921875,0.018341064453125,7.855892181396484e-05,-0.00018978118896484375,7.736682891845703e-05,0.00011152029037475586,0.1336669921875,0.1331787109375,-0.0010213851928710938,2.980232238769531e-07,-0.0002200603485107422,-5.251169204711914e-05,0.71923828125,0.60986328125,0.6103515625,0.0011873245239257812,0.033233642578125,0.0304718017578125,3.8623809814453125e-05,-0.0004138946533203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.76837158203125e-07,-2.5033950805664062e-06,-5.7220458984375e-06,-2.2649765014648438e-06,100.25,0.0048828125,0.005859375
